T_bainite,ts_bainite,tf_bainite,tm_bainite,tau_bainite,xsi_eq_bainite
494.3038634896344,0.5628505907644373,10.505125745696018,28.424832447762476,1393.3023523418765,24.759391203486537
495.3038634896344,0.5599833498281293,10.451611141512668,28.279611630668583,1388.2562297011664,24.796027250195205
496.3038634896344,0.5572594596122363,10.400772056140895,28.14165245806458,1383.462393258902,24.831180840910914
497.3038634896344,0.5546785994062613,10.352602503793072,28.010938516719747,1378.9202785893733,24.864807078530518
498.3038634896344,0.5522405772561095,10.307098901809903,27.887459921196683,1374.6295478681964,24.89686095643788
499.3038634896344,0.5499453327276841,10.264260122240563,27.77121345391398,1370.5900947360271,24.927297391394532
500.3038634896344,0.5477929399924333,10.224087549431813,27.662202721560238,1366.8020497288874,24.95607125775228
501.3038634896344,0.5457836112544798,10.186585143992435,27.560438328777252,1363.2657863096465,24.98313742308691
502.3038634896344,0.5439177005408754,10.151759513535097,27.46593807030922,1359.9819275385778,25.008450785190856
503.3038634896344,0.5421957078785923,10.119619990636346,27.378727142751845,1356.9513534245407,25.031966310511713
504.3038634896344,0.5406182838841315,10.090178718497707,27.29883837716342,1354.175209002336,25.05363907411395
505.3038634896344,0.5391862347941445,10.063450744837965,27.22631249414655,1351.654913186214,25.07342430104314
506.3038634896344,0.5379005279681331,10.03945412459634,27.16119838276522,1349.392168454198,25.09127740931552
507.3038634896344,0.5367622978974527,10.01821003208541,27.10355340518731,1347.3889714234688,25.107154054424893
508.3038634896344,0.5357728527579612,9.99974288329072,27.053443728908622,1345.6476243825198,25.121010175434645
509.3038634896344,0.5349336815475251,9.984080469086221,27.010944688568937,1344.1707478526155,25.132802042759973
510.3038634896344,0.534246461853468,9.97125410020708,26.976141179805015,1342.9612942579038,25.14248630752961
511.3038634896344,0.5337130682996301,9.961298764906815,26.94912808748018,1342.0225627915845,25.150020052724944
512.3038634896344,0.533335581727599,9.95425330031716,26.93001075120776,1341.3582155741713,25.15536084599325
513.3038634896344,0.5331162991721556,9.950160578631213,26.918905471090092,1340.9722952095017,25.15846679428341
514.3038634896344,0.5330577446970799,9.949067709344519,26.915940057173046,1340.8692438549215,25.159296600205224
515.3038634896344,0.533162681164224,9.951026258914771,26.921254426134432,1341.0539239339432,25.15780962031312
516.3038634896344,0.5334341230162465,9.956092489340625,26.93500124942095,1341.531640632872,25.153965925223666
517.3038634896344,0.5338753501618019,9.964327617316911,26.95734665733438,1342.3081663376668,25.147726361605343
518.3038634896344,0.5344899230613227,9.975798095797877,26.988471003911247,1343.389767183751,25.13905261620019
519.3038634896344,0.5352816991219301,9.9905759199942,27.028569698287356,1344.783231909791,25.127907281741937
520.3038634896344,0.5362548505216936,10.008738960047566,27.077854108474895,1346.495903227015,25.11425392496465
521.3038634896344,0.5374138835965249,10.030371322870508,27.13655254441933,1348.5357119386501,25.0980571566403
522.3038634896344,0.5387636599376182,10.055563745912105,27.204911327820795,1350.911214069788,25.079282703699374
523.3038634896344,0.5403094193637783,10.08441402591688,27.283195957022002,1353.6316312969086,25.057897483503673
524.3038634896344,0.5420568049515068,10.117027486089986,27.371692376219556,1356.7068949988984,25.033869680325672
525.3038634896344,0.5440118903264995,10.153517485469708,27.47070835942105,1360.147694287979,25.007168823988565
526.3038634896344,0.5461812094436858,10.194005974746467,27.580575020575147,1363.9655284202768,24.977765870791046
527.3038634896344,0.5485717891095211,10.238624103263655,27.701648462787684,1368.1727640325462,24.945633286714987
528.3038634896344,0.551191184530158,10.287512882493894,27.834311580950583,1372.7826977042062,24.91074513300856
529.3038634896344,0.5540475182032167,10.340823911920717,27.97897603402282,1377.8096244038518,24.873077154073062
530.3038634896344,0.5571495225093909,10.398720173974544,28.13608440484932,1383.2689124471929,24.832606867856505
531.3038634896344,0.5605065864040575,10.461376905491715,28.306112567993026,1389.177085670682,24.789313658634846
532.3038634896344,0.5641288066589771,10.528982554097071,28.489572288287025,1395.5519136129487,24.74317887232968
533.3038634896344,0.5680270441612425,10.601739828975772,28.687014075852066,1402.4125105966036,24.69418591438185
534.3038634896344,0.5722129858417049,10.67986685671449,28.899030326637295,1409.779444717484,24.642320350192314
535.3038634896344,0.576699212879823,10.763598454286706,29.126258781250836,1417.6748578799238,24.587570008210523
536.3038634896344,0.581499275917385,10.853187532852603,29.36938633925181,1426.1225981670952,24.52992508569232
537.3038634896344,0.5866277781120396,10.948906647882318,29.629153271015703,1435.1483660088097,24.469378257194922
538.3038634896344,0.5921004669748758,11.05104971322597,29.906357875112455,1444.779875808568,24.4059247858097
539.3038634896344,0.5979343360671535,11.159933899196302,30.201861635650435,1455.0470349219513,24.339562637235257
540.3038634896344,0.6041477377826402,11.27590173755472,30.51659494183321,1465.9821421448257,24.270292596695494
541.3038634896344,0.6107605086174783,11.399323459566414,30.851563440806164,1477.6201081786357,24.19811838876423
542.3038634896344,0.6177941085333942,11.530599597095668,31.207855105246466,1489.9987008988903,24.12304680012902
543.3038634896344,0.6252717762575375,11.670163881144777,31.586648109128966,1503.1588186708875,24.045087805376305
544.3038634896344,0.6332187026395167,11.818486477415128,31.98921961925671,1517.1447954447112,23.96425469580597
545.3038634896344,0.6416622245106137,11.976077604523903,32.41695562654369,1532.0047419324778,23.880564211327272
546.3038634896344,0.6506320418711049,12.143491587620037,32.87136196033155,1547.7909278412526,23.794036675504284
547.3038634896344,0.6601604616794978,12.321331408502168,33.35407665174748,1564.560210923278,23.704696133808827
548.3038634896344,0.6702826720462197,12.510253823209739,33.866883839005624,1582.3745195356935,23.612570495079392
549.3038634896344,0.6810370512596899,12.710975129730828,34.41172943912625,1601.3013965025625,23.517691676288997
550.3038634896344,0.692465516814868,12.924277682321996,34.99073884831822,1621.414613378161,23.420095750627304
551.3038634896344,0.7046139204979406,13.151017265426681,35.60623697793679,1642.794865765521,23.319823098999606
552.3038634896344,0.7175324966355162,13.392131459863721,36.260770986559834,1665.5305622003991,23.21691856494503
553.3038634896344,0.7312763718806463,13.648649157548215,36.95713613273841,1689.718721335308,23.11143161303409
554.3038634896344,0.7459061464268382,13.921701409354858,37.698405249973696,1715.4659948312978,23.003416490821284
555.3038634896344,0.7614885583739446,14.212533824940076,38.48796243847622,1742.8898365906198,22.892932394383227
556.3038634896344,0.7780972451882407,14.522520784744275,39.329541680719466,1772.1198428676635,22.78004363750114
557.3038634896344,0.7958136188954955,14.85318177472331,40.227271224565364,1803.2992925411777,22.664819824529836
558.3038634896344,0.8147278749359012,15.20620021576446,41.18572474451658,1836.5869226210455,22.54733602703088
559.3038634896344,0.8349401586407535,15.583445234977777,42.20998049615441,1872.158981157165,22.427672964193878
560.3038634896344,0.856561918250879,15.986996918629897,43.30568993026801,1910.2116084474026,22.305917187116677
561.3038634896344,0.879717479527704,16.41917570091534,44.47915754411252,1950.963608231483,22.182161266993017
562.3038634896344,0.9045458846212614,16.882576684857913,45.73743413326958,1994.659683956686,22.056503987275043
563.3038634896344,0.9312030473601784,17.380109868958286,47.08842608946467,2041.5742319217918,21.92905053982736
564.3038634896344,0.9598642890457831,17.915047475626046,48.541023993763346,2092.0158040788974,21.799912725206656
565.3038634896344,0.9907273338603256,18.49107985791684,50.10525451706554,2146.3323797205812,21.669209156989982
566.3038634896344,1.0240158620569622,19.112381816789917,51.792460605574135,2204.917618819899,21.537065470377147
567.3038634896344,1.0599837434101007,19.783691614844532,53.61551616244152,2268.2183125760866,21.403614534954922
568.3038634896344,1.0989201046096544,20.510405554907425,55.58908301844758,2336.743301637145,21.26899667183677
569.3038634896344,1.1411554245984823,21.29869174430229,57.72992002967576,2411.074203423055,21.133359875081283
570.3038634896344,1.1870689042979228,22.155627644484984,60.057256798964254,2491.8783822736295,20.996860037573196
571.3038634896344,1.2370974258872816,23.089367288346235,62.593248003140275,2579.924717088579,20.859661181367436
572.3038634896344,1.291746507541885,24.109345741044862,65.36352890926953,2676.1028808205697,20.721935692538835
573.3038634896344,1.3516037803198548,25.22653063459358,68.39789878785874,2781.4470587552605,20.583864560661475
574.3038634896344,1.417355676056026,26.453733633151778,71.73116715488429,2897.1653179159707,20.445637622879698
575.3038634896344,1.4898082348449893,27.805998786932232,75.40420891592501,3024.6762266270885,20.307453812739137
576.3038634896344,1.5699132413042742,29.301090343239704,79.46528973003494,3165.6548523190413,20.169521413735794
577.3038634896344,1.6588013143536204,30.960110338950784,83.97174398240591,3322.09099698463,20.03205831772528
578.3038634896344,1.7578241560577448,32.808287139094425,88.99211720786167,3496.3635518798674,19.895292288209422
579.3038634896344,1.868608986549807,34.875991418224885,94.60892646336143,3691.3362987858322,19.759461228550535
580.3038634896344,1.9931293687552125,37.20005804342521,100.92225181726755,3910.4825560534996,19.624813455222192
581.3038634896344,2.133798335401565,39.825524210441294,108.05445877410672,4158.049074950036,19.49160797609078
582.3038634896344,2.2935922491264895,42.80794118684948,116.15647915549701,4439.274023884137,19.36011477388819
583.3038634896344,2.476217597766694,46.216487403726155,125.416269197887,4760.680535234906,19.230615094812308
584.3038634896344,2.6863386735321066,50.13821789305311,136.07035503417302,5130.477403117048,19.10340174242038
585.3038634896344,2.9298930090273383,54.68395163175615,148.4198282705804,5559.114226420798,18.978779376839963
586.3038634896344,3.2145355929295474,59.99656244808554,162.85287190026037,6060.063194102809,18.85706481933591
587.3038634896344,3.5502758420373204,66.26286756109654,179.87706077268618,6650.9401068054485,18.738587362373686
588.3038634896344,3.950409495366708,73.73102058835201,200.16661737820803,7355.14443850535,18.623689085127875
589.3038634896344,4.4329129431437675,82.73653550616658,224.63311742036032,8204.313247870745,18.51272517461226
590.3038634896344,5.022582896472137,93.74222175721957,254.53399115459578,9242.086831651977,18.406064252425672
591.3038634896344,5.754415426128026,107.40125112482572,291.6438723725002,10530.055572032661,18.304088707210056
