t,T,ferrite,pearlite,bainite,martensite,austenite,Hv
38400.0,519.288,1.0,0.0,0.0,0.0,0.0,145.97130075392
38450.0,518.8665,1.0,0.0,0.0,0.0,0.0,145.97130075392
38500.0,518.445,1.0,0.0,0.0,0.0,0.0,145.97130075392
38550.0,518.0235,1.0,0.0,0.0,0.0,0.0,145.97130075392
38600.0,517.602,1.0,0.0,0.0,0.0,0.0,145.97130075392
38650.0,517.1805,1.0,0.0,0.0,0.0,0.0,145.97130075392
38700.0,516.759,1.0,0.0,0.0,0.0,0.0,145.97130075392
38750.0,516.3375,1.0,0.0,0.0,0.0,0.0,145.97130075392
38800.0,515.916,1.0,0.0,0.0,0.0,0.0,145.97130075392
38850.0,515.4945,1.0,0.0,0.0,0.0,0.0,145.97130075392
38900.0,515.073,1.0,0.0,0.0,0.0,0.0,145.97130075392
38950.0,514.6515,1.0,0.0,0.0,0.0,0.0,145.97130075392
39000.0,514.23,1.0,0.0,0.0,0.0,0.0,145.97130075392
39050.0,513.8085,1.0,0.0,0.0,0.0,0.0,145.97130075392
39100.0,513.387,1.0,0.0,0.0,0.0,0.0,145.97130075392
39150.0,512.9655,1.0,0.0,0.0,0.0,0.0,145.97130075392
39200.0,512.544,1.0,0.0,0.0,0.0,0.0,145.97130075392
39250.0,512.1225,1.0,0.0,0.0,0.0,0.0,145.97130075392
39300.0,511.701,1.0,0.0,0.0,0.0,0.0,145.97130075392
39350.0,511.2795,1.0,0.0,0.0,0.0,0.0,145.97130075392
39400.0,510.858,1.0,0.0,0.0,0.0,0.0,145.97130075392
39450.0,510.4365,1.0,0.0,0.0,0.0,0.0,145.97130075392
39500.0,510.015,1.0,0.0,0.0,0.0,0.0,145.97130075392
39550.0,509.5935,1.0,0.0,0.0,0.0,0.0,145.97130075392
39600.0,509.172,1.0,0.0,0.0,0.0,0.0,145.97130075392
39650.0,508.7505,1.0,0.0,0.0,0.0,0.0,145.97130075392
39700.0,508.329,1.0,0.0,0.0,0.0,0.0,145.97130075392
39750.0,507.9075,1.0,0.0,0.0,0.0,0.0,145.97130075392
39800.0,507.486,1.0,0.0,0.0,0.0,0.0,145.97130075392
39850.0,507.0645,1.0,0.0,0.0,0.0,0.0,145.97130075392
39900.0,506.643,1.0,0.0,0.0,0.0,0.0,145.97130075392
39950.0,506.2215,1.0,0.0,0.0,0.0,0.0,145.97130075392
40000.0,505.8,1.0,0.0,0.0,0.0,0.0,145.97130075392
40050.0,505.3785,1.0,0.0,0.0,0.0,0.0,145.97130075392
40100.0,504.957,1.0,0.0,0.0,0.0,0.0,145.97130075392
40150.0,504.5355,1.0,0.0,0.0,0.0,0.0,145.97130075392
40200.0,504.114,1.0,0.0,0.0,0.0,0.0,145.97130075392
40250.0,503.6925,1.0,0.0,0.0,0.0,0.0,145.97130075392
40300.0,503.271,1.0,0.0,0.0,0.0,0.0,145.97130075392
40350.0,502.8495,1.0,0.0,0.0,0.0,0.0,145.97130075392
40400.0,502.428,1.0,0.0,0.0,0.0,0.0,145.97130075392
40450.0,502.0065,1.0,0.0,0.0,0.0,0.0,145.97130075392
40500.0,501.585,1.0,0.0,0.0,0.0,0.0,145.97130075392
40550.0,501.1635,1.0,0.0,0.0,0.0,0.0,145.97130075392
40600.0,500.742,1.0,0.0,0.0,0.0,0.0,145.97130075392
40650.0,500.3205,1.0,0.0,0.0,0.0,0.0,145.97130075392
40700.0,499.899,1.0,0.0,0.0,0.0,0.0,145.97130075392
40750.0,499.4775,1.0,0.0,0.0,0.0,0.0,145.97130075392
40800.0,499.056,1.0,0.0,0.0,0.0,0.0,145.97130075392
40850.0,498.6345,1.0,0.0,0.0,0.0,0.0,145.97130075392
40900.0,498.213,1.0,0.0,0.0,0.0,0.0,145.97130075392
40950.0,497.7915,1.0,0.0,0.0,0.0,0.0,145.97130075392
41000.0,497.37,1.0,0.0,0.0,0.0,0.0,145.97130075392
41050.0,496.9485,1.0,0.0,0.0,0.0,0.0,145.97130075392
41100.0,496.527,1.0,0.0,0.0,0.0,0.0,145.97130075392
41150.0,496.1055,1.0,0.0,0.0,0.0,0.0,145.97130075392
41200.0,495.684,1.0,0.0,0.0,0.0,0.0,145.97130075392
41250.0,495.2625,1.0,0.0,0.0,0.0,0.0,145.97130075392
41300.0,494.841,1.0,0.0,0.0,0.0,0.0,145.97130075392
41350.0,494.4195,1.0,0.0,0.0,0.0,0.0,145.97130075392
41400.0,493.998,1.0,0.0,0.0,0.0,0.0,145.97130075392
41450.0,493.5765,1.0,0.0,0.0,0.0,0.0,145.97130075392
41500.0,493.155,1.0,0.0,0.0,0.0,0.0,145.97130075392
41550.0,492.7335,1.0,0.0,0.0,0.0,0.0,145.97130075392
41600.0,492.312,1.0,0.0,0.0,0.0,0.0,145.97130075392
41650.0,491.8905,1.0,0.0,0.0,0.0,0.0,145.97130075392
41700.0,491.469,1.0,0.0,0.0,0.0,0.0,145.97130075392
41750.0,491.0475,1.0,0.0,0.0,0.0,0.0,145.97130075392
41800.0,490.626,1.0,0.0,0.0,0.0,0.0,145.97130075392
41850.0,490.2045,1.0,0.0,0.0,0.0,0.0,145.97130075392
41900.0,489.783,1.0,0.0,0.0,0.0,0.0,145.97130075392
41950.0,489.3615,1.0,0.0,0.0,0.0,0.0,145.97130075392
42000.0,488.94,1.0,0.0,0.0,0.0,0.0,145.97130075392
42050.0,488.5185,1.0,0.0,0.0,0.0,0.0,145.97130075392
42100.0,488.097,1.0,0.0,0.0,0.0,0.0,145.97130075392
42150.0,487.6755,1.0,0.0,0.0,0.0,0.0,145.97130075392
42200.0,487.254,1.0,0.0,0.0,0.0,0.0,145.97130075392
42250.0,486.8325,1.0,0.0,0.0,0.0,0.0,145.97130075392
42300.0,486.411,1.0,0.0,0.0,0.0,0.0,145.97130075392
42350.0,485.9895,1.0,0.0,0.0,0.0,0.0,145.97130075392
42400.0,485.568,1.0,0.0,0.0,0.0,0.0,145.97130075392
42450.0,485.1465,1.0,0.0,0.0,0.0,0.0,145.97130075392
42500.0,484.725,1.0,0.0,0.0,0.0,0.0,145.97130075392
42550.0,484.3035,1.0,0.0,0.0,0.0,0.0,145.97130075392
42600.0,483.882,1.0,0.0,0.0,0.0,0.0,145.97130075392
42650.0,483.4605,1.0,0.0,0.0,0.0,0.0,145.97130075392
42700.0,483.039,1.0,0.0,0.0,0.0,0.0,145.97130075392
42750.0,482.6175,1.0,0.0,0.0,0.0,0.0,145.97130075392
42800.0,482.196,1.0,0.0,0.0,0.0,0.0,145.97130075392
42850.0,481.7745,1.0,0.0,0.0,0.0,0.0,145.97130075392
42900.0,481.353,1.0,0.0,0.0,0.0,0.0,145.97130075392
42950.0,480.9315,1.0,0.0,0.0,0.0,0.0,145.97130075392
43000.0,480.51,1.0,0.0,0.0,0.0,0.0,145.97130075392
43050.0,480.0885,1.0,0.0,0.0,0.0,0.0,145.97130075392
43100.0,479.667,1.0,0.0,0.0,0.0,0.0,145.97130075392
43150.0,479.2455,1.0,0.0,0.0,0.0,0.0,145.97130075392
43200.0,478.824,1.0,0.0,0.0,0.0,0.0,145.97130075392
43250.0,478.4025,1.0,0.0,0.0,0.0,0.0,145.97130075392
43300.0,477.981,1.0,0.0,0.0,0.0,0.0,145.97130075392
43350.0,477.5595,1.0,0.0,0.0,0.0,0.0,145.97130075392
43400.0,477.138,1.0,0.0,0.0,0.0,0.0,145.97130075392
43450.0,476.7165,1.0,0.0,0.0,0.0,0.0,145.97130075392
43500.0,476.295,1.0,0.0,0.0,0.0,0.0,145.97130075392
43550.0,475.8735,1.0,0.0,0.0,0.0,0.0,145.97130075392
43600.0,475.452,1.0,0.0,0.0,0.0,0.0,145.97130075392
43650.0,475.0305,1.0,0.0,0.0,0.0,0.0,145.97130075392
43700.0,474.609,1.0,0.0,0.0,0.0,0.0,145.97130075392
43750.0,474.1875,1.0,0.0,0.0,0.0,0.0,145.97130075392
43800.0,473.766,1.0,0.0,0.0,0.0,0.0,145.97130075392
43850.0,473.3445,1.0,0.0,0.0,0.0,0.0,145.97130075392
43900.0,472.923,1.0,0.0,0.0,0.0,0.0,145.97130075392
43950.0,472.5015,1.0,0.0,0.0,0.0,0.0,145.97130075392
44000.0,472.08,1.0,0.0,0.0,0.0,0.0,145.97130075392
44050.0,471.6585,1.0,0.0,0.0,0.0,0.0,145.97130075392
44100.0,471.237,1.0,0.0,0.0,0.0,0.0,145.97130075392
44150.0,470.8155,1.0,0.0,0.0,0.0,0.0,145.97130075392
44200.0,470.394,1.0,0.0,0.0,0.0,0.0,145.97130075392
44250.0,469.9725,1.0,0.0,0.0,0.0,0.0,145.97130075392
44300.0,469.551,1.0,0.0,0.0,0.0,0.0,145.97130075392
44350.0,469.1295,1.0,0.0,0.0,0.0,0.0,145.97130075392
44400.0,468.708,1.0,0.0,0.0,0.0,0.0,145.97130075392
44450.0,468.2865,1.0,0.0,0.0,0.0,0.0,145.97130075392
44500.0,467.865,1.0,0.0,0.0,0.0,0.0,145.97130075392
44550.0,467.4435,1.0,0.0,0.0,0.0,0.0,145.97130075392
44600.0,467.022,1.0,0.0,0.0,0.0,0.0,145.97130075392
44650.0,466.6005,1.0,0.0,0.0,0.0,0.0,145.97130075392
44700.0,466.179,1.0,0.0,0.0,0.0,0.0,145.97130075392
44750.0,465.7575,1.0,0.0,0.0,0.0,0.0,145.97130075392
44800.0,465.336,1.0,0.0,0.0,0.0,0.0,145.97130075392
44850.0,464.9145,1.0,0.0,0.0,0.0,0.0,145.97130075392
44900.0,464.493,1.0,0.0,0.0,0.0,0.0,145.97130075392
44950.0,464.0715,1.0,0.0,0.0,0.0,0.0,145.97130075392
45000.0,463.65,1.0,0.0,0.0,0.0,0.0,145.97130075392
45050.0,463.2285,1.0,0.0,0.0,0.0,0.0,145.97130075392
45100.0,462.807,1.0,0.0,0.0,0.0,0.0,145.97130075392
45150.0,462.3855,1.0,0.0,0.0,0.0,0.0,145.97130075392
45200.0,461.964,1.0,0.0,0.0,0.0,0.0,145.97130075392
45250.0,461.5425,1.0,0.0,0.0,0.0,0.0,145.97130075392
45300.0,461.121,1.0,0.0,0.0,0.0,0.0,145.97130075392
45350.0,460.6995,1.0,0.0,0.0,0.0,0.0,145.97130075392
45400.0,460.278,1.0,0.0,0.0,0.0,0.0,145.97130075392
45450.0,459.8565,1.0,0.0,0.0,0.0,0.0,145.97130075392
45500.0,459.435,1.0,0.0,0.0,0.0,0.0,145.97130075392
45550.0,459.0135,1.0,0.0,0.0,0.0,0.0,145.97130075392
45600.0,458.592,1.0,0.0,0.0,0.0,0.0,145.97130075392
45650.0,458.1705,1.0,0.0,0.0,0.0,0.0,145.97130075392
45700.0,457.749,1.0,0.0,0.0,0.0,0.0,145.97130075392
45750.0,457.3275,1.0,0.0,0.0,0.0,0.0,145.97130075392
45800.0,456.906,1.0,0.0,0.0,0.0,0.0,145.97130075392
45850.0,456.4845,1.0,0.0,0.0,0.0,0.0,145.97130075392
45900.0,456.063,1.0,0.0,0.0,0.0,0.0,145.97130075392
45950.0,455.6415,1.0,0.0,0.0,0.0,0.0,145.97130075392
46000.0,455.22,1.0,0.0,0.0,0.0,0.0,145.97130075392
46050.0,454.7985,1.0,0.0,0.0,0.0,0.0,145.97130075392
46100.0,454.377,1.0,0.0,0.0,0.0,0.0,145.97130075392
46150.0,453.9555,1.0,0.0,0.0,0.0,0.0,145.97130075392
46200.0,453.534,1.0,0.0,0.0,0.0,0.0,145.97130075392
46250.0,453.1125,1.0,0.0,0.0,0.0,0.0,145.97130075392
46300.0,452.691,1.0,0.0,0.0,0.0,0.0,145.97130075392
46350.0,452.2695,1.0,0.0,0.0,0.0,0.0,145.97130075392
46400.0,451.848,1.0,0.0,0.0,0.0,0.0,145.97130075392
46450.0,451.4265,1.0,0.0,0.0,0.0,0.0,145.97130075392
46500.0,451.005,1.0,0.0,0.0,0.0,0.0,145.97130075392
46550.0,450.5835,1.0,0.0,0.0,0.0,0.0,145.97130075392
46600.0,450.162,1.0,0.0,0.0,0.0,0.0,145.97130075392
46650.0,449.7405,1.0,0.0,0.0,0.0,0.0,145.97130075392
46700.0,449.319,1.0,0.0,0.0,0.0,0.0,145.97130075392
46750.0,448.8975,1.0,0.0,0.0,0.0,0.0,145.97130075392
46800.0,448.476,1.0,0.0,0.0,0.0,0.0,145.97130075392
46850.0,448.0545,1.0,0.0,0.0,0.0,0.0,145.97130075392
46900.0,447.633,1.0,0.0,0.0,0.0,0.0,145.97130075392
46950.0,447.2115,1.0,0.0,0.0,0.0,0.0,145.97130075392
47000.0,446.79,1.0,0.0,0.0,0.0,0.0,145.97130075392
47050.0,446.3685,1.0,0.0,0.0,0.0,0.0,145.97130075392
47100.0,445.947,1.0,0.0,0.0,0.0,0.0,145.97130075392
47150.0,445.5255,1.0,0.0,0.0,0.0,0.0,145.97130075392
47200.0,445.104,1.0,0.0,0.0,0.0,0.0,145.97130075392
47250.0,444.6825,1.0,0.0,0.0,0.0,0.0,145.97130075392
47300.0,444.261,1.0,0.0,0.0,0.0,0.0,145.97130075392
47350.0,443.8395,1.0,0.0,0.0,0.0,0.0,145.97130075392
47400.0,443.418,1.0,0.0,0.0,0.0,0.0,145.97130075392
47450.0,442.9965,1.0,0.0,0.0,0.0,0.0,145.97130075392
47500.0,442.575,1.0,0.0,0.0,0.0,0.0,145.97130075392
47550.0,442.1535,1.0,0.0,0.0,0.0,0.0,145.97130075392
47600.0,441.732,1.0,0.0,0.0,0.0,0.0,145.97130075392
47650.0,441.3105,1.0,0.0,0.0,0.0,0.0,145.97130075392
47700.0,440.889,1.0,0.0,0.0,0.0,0.0,145.97130075392
47750.0,440.4675,1.0,0.0,0.0,0.0,0.0,145.97130075392
47800.0,440.046,1.0,0.0,0.0,0.0,0.0,145.97130075392
47850.0,439.6245,1.0,0.0,0.0,0.0,0.0,145.97130075392
47900.0,439.203,1.0,0.0,0.0,0.0,0.0,145.97130075392
47950.0,438.7815,1.0,0.0,0.0,0.0,0.0,145.97130075392
48000.0,438.36,1.0,0.0,0.0,0.0,0.0,145.97130075392
48050.0,437.9385,1.0,0.0,0.0,0.0,0.0,145.97130075392
48100.0,437.517,1.0,0.0,0.0,0.0,0.0,145.97130075392
48150.0,437.0955,1.0,0.0,0.0,0.0,0.0,145.97130075392
48200.0,436.674,1.0,0.0,0.0,0.0,0.0,145.97130075392
48250.0,436.2525,1.0,0.0,0.0,0.0,0.0,145.97130075392
48300.0,435.831,1.0,0.0,0.0,0.0,0.0,145.97130075392
48350.0,435.4095,1.0,0.0,0.0,0.0,0.0,145.97130075392
48400.0,434.988,1.0,0.0,0.0,0.0,0.0,145.97130075392
48450.0,434.5665,1.0,0.0,0.0,0.0,0.0,145.97130075392
48500.0,434.145,1.0,0.0,0.0,0.0,0.0,145.97130075392
48550.0,433.7235,1.0,0.0,0.0,0.0,0.0,145.97130075392
48600.0,433.302,1.0,0.0,0.0,0.0,0.0,145.97130075392
48650.0,432.8805,1.0,0.0,0.0,0.0,0.0,145.97130075392
48700.0,432.459,1.0,0.0,0.0,0.0,0.0,145.97130075392
48750.0,432.0375,1.0,0.0,0.0,0.0,0.0,145.97130075392
48800.0,431.616,1.0,0.0,0.0,0.0,0.0,145.97130075392
48850.0,431.1945,1.0,0.0,0.0,0.0,0.0,145.97130075392
48900.0,430.773,1.0,0.0,0.0,0.0,0.0,145.97130075392
48950.0,430.3515,1.0,0.0,0.0,0.0,0.0,145.97130075392
49000.0,429.93,1.0,0.0,0.0,0.0,0.0,145.97130075392
49050.0,429.5085,1.0,0.0,0.0,0.0,0.0,145.97130075392
49100.0,429.087,1.0,0.0,0.0,0.0,0.0,145.97130075392
49150.0,428.6655,1.0,0.0,0.0,0.0,0.0,145.97130075392
49200.0,428.244,1.0,0.0,0.0,0.0,0.0,145.97130075392
49250.0,427.8225,1.0,0.0,0.0,0.0,0.0,145.97130075392
49300.0,427.401,1.0,0.0,0.0,0.0,0.0,145.97130075392
49350.0,426.9795,1.0,0.0,0.0,0.0,0.0,145.97130075392
49400.0,426.558,1.0,0.0,0.0,0.0,0.0,145.97130075392
49450.0,426.1365,1.0,0.0,0.0,0.0,0.0,145.97130075392
49500.0,425.715,1.0,0.0,0.0,0.0,0.0,145.97130075392
49550.0,425.2935,1.0,0.0,0.0,0.0,0.0,145.97130075392
49600.0,424.872,1.0,0.0,0.0,0.0,0.0,145.97130075392
49650.0,424.4505,1.0,0.0,0.0,0.0,0.0,145.97130075392
49700.0,424.029,1.0,0.0,0.0,0.0,0.0,145.97130075392
49750.0,423.6075,1.0,0.0,0.0,0.0,0.0,145.97130075392
49800.0,423.186,1.0,0.0,0.0,0.0,0.0,145.97130075392
49850.0,422.7645,1.0,0.0,0.0,0.0,0.0,145.97130075392
49900.0,422.343,1.0,0.0,0.0,0.0,0.0,145.97130075392
49950.0,421.9215,1.0,0.0,0.0,0.0,0.0,145.97130075392
50000.0,421.5,1.0,0.0,0.0,0.0,0.0,145.97130075392
50050.0,421.0785,1.0,0.0,0.0,0.0,0.0,145.97130075392
50100.0,420.657,1.0,0.0,0.0,0.0,0.0,145.97130075392
50150.0,420.2355,1.0,0.0,0.0,0.0,0.0,145.97130075392
50200.0,419.814,1.0,0.0,0.0,0.0,0.0,145.97130075392
50250.0,419.3925,1.0,0.0,0.0,0.0,0.0,145.97130075392
50300.0,418.971,1.0,0.0,0.0,0.0,0.0,145.97130075392
50350.0,418.5495,1.0,0.0,0.0,0.0,0.0,145.97130075392
50400.0,418.128,1.0,0.0,0.0,0.0,0.0,145.97130075392
50450.0,417.7065,1.0,0.0,0.0,0.0,0.0,145.97130075392
50500.0,417.285,1.0,0.0,0.0,0.0,0.0,145.97130075392
50550.0,416.8635,1.0,0.0,0.0,0.0,0.0,145.97130075392
50600.0,416.442,1.0,0.0,0.0,0.0,0.0,145.97130075392
50650.0,416.0205,1.0,0.0,0.0,0.0,0.0,145.97130075392
50700.0,415.599,1.0,0.0,0.0,0.0,0.0,145.97130075392
50750.0,415.1775,1.0,0.0,0.0,0.0,0.0,145.97130075392
50800.0,414.756,1.0,0.0,0.0,0.0,0.0,145.97130075392
50850.0,414.3345,1.0,0.0,0.0,0.0,0.0,145.97130075392
50900.0,413.913,1.0,0.0,0.0,0.0,0.0,145.97130075392
50950.0,413.4915,1.0,0.0,0.0,0.0,0.0,145.97130075392
51000.0,413.07,1.0,0.0,0.0,0.0,0.0,145.97130075392
51050.0,412.6485,1.0,0.0,0.0,0.0,0.0,145.97130075392
51100.0,412.227,1.0,0.0,0.0,0.0,0.0,145.97130075392
51150.0,411.8055,1.0,0.0,0.0,0.0,0.0,145.97130075392
51200.0,411.384,1.0,0.0,0.0,0.0,0.0,145.97130075392
51250.0,410.9625,1.0,0.0,0.0,0.0,0.0,145.97130075392
51300.0,410.541,1.0,0.0,0.0,0.0,0.0,145.97130075392
51350.0,410.1195,1.0,0.0,0.0,0.0,0.0,145.97130075392
51400.0,409.698,1.0,0.0,0.0,0.0,0.0,145.97130075392
51450.0,409.2765,1.0,0.0,0.0,0.0,0.0,145.97130075392
51500.0,408.855,1.0,0.0,0.0,0.0,0.0,145.97130075392
51550.0,408.4335,1.0,0.0,0.0,0.0,0.0,145.97130075392
51600.0,408.012,1.0,0.0,0.0,0.0,0.0,145.97130075392
51650.0,407.5905,1.0,0.0,0.0,0.0,0.0,145.97130075392
51700.0,407.169,1.0,0.0,0.0,0.0,0.0,145.97130075392
51750.0,406.7475,1.0,0.0,0.0,0.0,0.0,145.97130075392
51800.0,406.326,1.0,0.0,0.0,0.0,0.0,145.97130075392
51850.0,405.9045,1.0,0.0,0.0,0.0,0.0,145.97130075392
51900.0,405.483,1.0,0.0,0.0,0.0,0.0,145.97130075392
51950.0,405.0615,1.0,0.0,0.0,0.0,0.0,145.97130075392
52000.0,404.64,1.0,0.0,0.0,0.0,0.0,145.97130075392
52050.0,404.2185,1.0,0.0,0.0,0.0,0.0,145.97130075392
52100.0,403.797,1.0,0.0,0.0,0.0,0.0,145.97130075392
52150.0,403.3755,1.0,0.0,0.0,0.0,0.0,145.97130075392
52200.0,402.954,1.0,0.0,0.0,0.0,0.0,145.97130075392
52250.0,402.5325,1.0,0.0,0.0,0.0,0.0,145.97130075392
52300.0,402.111,1.0,0.0,0.0,0.0,0.0,145.97130075392
52350.0,401.6895,1.0,0.0,0.0,0.0,0.0,145.97130075392
52400.0,401.268,1.0,0.0,0.0,0.0,0.0,145.97130075392
52450.0,400.8465,1.0,0.0,0.0,0.0,0.0,145.97130075392
52500.0,400.425,1.0,0.0,0.0,0.0,0.0,145.97130075392
52550.0,400.0035,1.0,0.0,0.0,0.0,0.0,145.97130075392
52600.0,399.582,1.0,0.0,0.0,0.0,0.0,145.97130075392
52650.0,399.1605,1.0,0.0,0.0,0.0,0.0,145.97130075392
52700.0,398.739,1.0,0.0,0.0,0.0,0.0,145.97130075392
52750.0,398.3175,1.0,0.0,0.0,0.0,0.0,145.97130075392
52800.0,397.896,1.0,0.0,0.0,0.0,0.0,145.97130075392
52850.0,397.4745,1.0,0.0,0.0,0.0,0.0,145.97130075392
52900.0,397.053,1.0,0.0,0.0,0.0,0.0,145.97130075392
52950.0,396.6315,1.0,0.0,0.0,0.0,0.0,145.97130075392
53000.0,396.21,1.0,0.0,0.0,0.0,0.0,145.97130075392
53050.0,395.7885,1.0,0.0,0.0,0.0,0.0,145.97130075392
53100.0,395.367,1.0,0.0,0.0,0.0,0.0,145.97130075392
53150.0,394.9455,1.0,0.0,0.0,0.0,0.0,145.97130075392
53200.0,394.524,1.0,0.0,0.0,0.0,0.0,145.97130075392
53250.0,394.1025,1.0,0.0,0.0,0.0,0.0,145.97130075392
53300.0,393.681,1.0,0.0,0.0,0.0,0.0,145.97130075392
53350.0,393.2595,1.0,0.0,0.0,0.0,0.0,145.97130075392
53400.0,392.838,1.0,0.0,0.0,0.0,0.0,145.97130075392
53450.0,392.4165,1.0,0.0,0.0,0.0,0.0,145.97130075392
53500.0,391.995,1.0,0.0,0.0,0.0,0.0,145.97130075392
53550.0,391.5735,1.0,0.0,0.0,0.0,0.0,145.97130075392
53600.0,391.152,1.0,0.0,0.0,0.0,0.0,145.97130075392
53650.0,390.7305,1.0,0.0,0.0,0.0,0.0,145.97130075392
53700.0,390.309,1.0,0.0,0.0,0.0,0.0,145.97130075392
53750.0,389.8875,1.0,0.0,0.0,0.0,0.0,145.97130075392
53800.0,389.466,1.0,0.0,0.0,0.0,0.0,145.97130075392
53850.0,389.0445,1.0,0.0,0.0,0.0,0.0,145.97130075392
53900.0,388.623,1.0,0.0,0.0,0.0,0.0,145.97130075392
53950.0,388.2015,1.0,0.0,0.0,0.0,0.0,145.97130075392
54000.0,387.78,1.0,0.0,0.0,0.0,0.0,145.97130075392
54050.0,387.3585,1.0,0.0,0.0,0.0,0.0,145.97130075392
54100.0,386.937,1.0,0.0,0.0,0.0,0.0,145.97130075392
54150.0,386.5155,1.0,0.0,0.0,0.0,0.0,145.97130075392
54200.0,386.094,1.0,0.0,0.0,0.0,0.0,145.97130075392
54250.0,385.6725,1.0,0.0,0.0,0.0,0.0,145.97130075392
54300.0,385.251,1.0,0.0,0.0,0.0,0.0,145.97130075392
54350.0,384.8295,1.0,0.0,0.0,0.0,0.0,145.97130075392
54400.0,384.408,1.0,0.0,0.0,0.0,0.0,145.97130075392
54450.0,383.9865,1.0,0.0,0.0,0.0,0.0,145.97130075392
54500.0,383.565,1.0,0.0,0.0,0.0,0.0,145.97130075392
54550.0,383.1435,1.0,0.0,0.0,0.0,0.0,145.97130075392
54600.0,382.722,1.0,0.0,0.0,0.0,0.0,145.97130075392
54650.0,382.3005,1.0,0.0,0.0,0.0,0.0,145.97130075392
54700.0,381.879,1.0,0.0,0.0,0.0,0.0,145.97130075392
54750.0,381.4575,1.0,0.0,0.0,0.0,0.0,145.97130075392
54800.0,381.036,1.0,0.0,0.0,0.0,0.0,145.97130075392
54850.0,380.6145,1.0,0.0,0.0,0.0,0.0,145.97130075392
54900.0,380.193,1.0,0.0,0.0,0.0,0.0,145.97130075392
54950.0,379.7715,1.0,0.0,0.0,0.0,0.0,145.97130075392
55000.0,379.35,1.0,0.0,0.0,0.0,0.0,145.97130075392
55050.0,378.9285,1.0,0.0,0.0,0.0,0.0,145.97130075392
55100.0,378.507,1.0,0.0,0.0,0.0,0.0,145.97130075392
55150.0,378.0855,1.0,0.0,0.0,0.0,0.0,145.97130075392
55200.0,377.664,1.0,0.0,0.0,0.0,0.0,145.97130075392
55250.0,377.2425,1.0,0.0,0.0,0.0,0.0,145.97130075392
55300.0,376.821,1.0,0.0,0.0,0.0,0.0,145.97130075392
55350.0,376.3995,1.0,0.0,0.0,0.0,0.0,145.97130075392
55400.0,375.978,1.0,0.0,0.0,0.0,0.0,145.97130075392
55450.0,375.5565,1.0,0.0,0.0,0.0,0.0,145.97130075392
55500.0,375.135,1.0,0.0,0.0,0.0,0.0,145.97130075392
55550.0,374.7135,1.0,0.0,0.0,0.0,0.0,145.97130075392
55600.0,374.292,1.0,0.0,0.0,0.0,0.0,145.97130075392
55650.0,373.8705,1.0,0.0,0.0,0.0,0.0,145.97130075392
55700.0,373.449,1.0,0.0,0.0,0.0,0.0,145.97130075392
55750.0,373.0275,1.0,0.0,0.0,0.0,0.0,145.97130075392
55800.0,372.606,1.0,0.0,0.0,0.0,0.0,145.97130075392
55850.0,372.1845,1.0,0.0,0.0,0.0,0.0,145.97130075392
55900.0,371.763,1.0,0.0,0.0,0.0,0.0,145.97130075392
55950.0,371.3415,1.0,0.0,0.0,0.0,0.0,145.97130075392
56000.0,370.92,1.0,0.0,0.0,0.0,0.0,145.97130075392
56050.0,370.4985,1.0,0.0,0.0,0.0,0.0,145.97130075392
56100.0,370.077,1.0,0.0,0.0,0.0,0.0,145.97130075392
56150.0,369.6555,1.0,0.0,0.0,0.0,0.0,145.97130075392
56200.0,369.234,1.0,0.0,0.0,0.0,0.0,145.97130075392
56250.0,368.8125,1.0,0.0,0.0,0.0,0.0,145.97130075392
56300.0,368.391,1.0,0.0,0.0,0.0,0.0,145.97130075392
56350.0,367.9695,1.0,0.0,0.0,0.0,0.0,145.97130075392
56400.0,367.548,1.0,0.0,0.0,0.0,0.0,145.97130075392
56450.0,367.1265,1.0,0.0,0.0,0.0,0.0,145.97130075392
56500.0,366.705,1.0,0.0,0.0,0.0,0.0,145.97130075392
56550.0,366.2835,1.0,0.0,0.0,0.0,0.0,145.97130075392
56600.0,365.862,1.0,0.0,0.0,0.0,0.0,145.97130075392
56650.0,365.4405,1.0,0.0,0.0,0.0,0.0,145.97130075392
56700.0,365.019,1.0,0.0,0.0,0.0,0.0,145.97130075392
56750.0,364.5975,1.0,0.0,0.0,0.0,0.0,145.97130075392
56800.0,364.176,1.0,0.0,0.0,0.0,0.0,145.97130075392
56850.0,363.7545,1.0,0.0,0.0,0.0,0.0,145.97130075392
56900.0,363.333,1.0,0.0,0.0,0.0,0.0,145.97130075392
56950.0,362.9115,1.0,0.0,0.0,0.0,0.0,145.97130075392
57000.0,362.49,1.0,0.0,0.0,0.0,0.0,145.97130075392
57050.0,362.0685,1.0,0.0,0.0,0.0,0.0,145.97130075392
57100.0,361.647,1.0,0.0,0.0,0.0,0.0,145.97130075392
57150.0,361.2255,1.0,0.0,0.0,0.0,0.0,145.97130075392
57200.0,360.804,1.0,0.0,0.0,0.0,0.0,145.97130075392
57250.0,360.3825,1.0,0.0,0.0,0.0,0.0,145.97130075392
57300.0,359.961,1.0,0.0,0.0,0.0,0.0,145.97130075392
57350.0,359.5395,1.0,0.0,0.0,0.0,0.0,145.97130075392
57400.0,359.118,1.0,0.0,0.0,0.0,0.0,145.97130075392
57450.0,358.6965,1.0,0.0,0.0,0.0,0.0,145.97130075392
