T_bainite,ts_bainite,tf_bainite
493.3038634896344,0.2532301725073316,4.726324975835654
494.3038634896344,0.2518826949603959,4.701175457824424
495.3038634896344,0.2505995686992025,4.677227001621982
496.3038634896344,0.24938059368236276,4.65447587362659
497.3038634896344,0.24822562638790874,4.63291939512325
498.3038634896344,0.247134580913977,4.6125559628270185
499.3038634896344,0.24610743021555148,4.593385071965761
500.3038634896344,0.24514420748528512,4.575407342052006
501.3038634896344,0.24424500768718288,4.55862454550783
502.3038634896344,0.24340998925278834,4.5430396393227355
503.3038634896344,0.2426393759504397,4.528656799941713
504.3038634896344,0.24193345893917678,4.515481461599665
505.3038634896344,0.24129259902000777,4.503520358339378
506.3038634896344,0.24071722909843607,4.492781569972482
507.3038634896344,0.24020785687356458,4.483274572269286
508.3038634896344,0.23976506777048814,4.475010291689382
